,label,n,value,type,year
8660,"oil, cottonseed",,17607.0,deforestation,2007
8661,"oil, cottonseed",,20488.0,deforestation,2008
8662,"oil, cottonseed",,6683.0,deforestation,2009
8663,"oil, cottonseed",,56.0,deforestation,2010
8664,"oil, cottonseed",,3521.0,deforestation,2011
8665,"oil, cottonseed",,1000.0,deforestation,2012
8666,"oil, cottonseed",,1.0,deforestation,2013
8667,"oil, cottonseed",,2711.0,deforestation,2014
8668,"oil, cottonseed",,7735.0,deforestation,2015
8669,"oil, cottonseed",,14250.0,deforestation,2016
8670,"oil, cottonseed",,3969.0,deforestation,2017
8671,"oil, cottonseed",,512.0,deforestation,2018
8672,"oil, cottonseed",,3041.0,deforestation,2019
8716,"oil, essential nes",,73507.0,deforestation,2004
8717,"oil, essential nes",,74356.0,deforestation,2005
8718,"oil, essential nes",,78518.0,deforestation,2006
8719,"oil, essential nes",,75651.0,deforestation,2007
8720,"oil, essential nes",,72534.0,deforestation,2008
8721,"oil, essential nes",,68681.0,deforestation,2009
8722,"oil, essential nes",,70205.0,deforestation,2010
8723,"oil, essential nes",,59443.0,deforestation,2011
8724,"oil, essential nes",,66829.0,deforestation,2012
8725,"oil, essential nes",,68915.0,deforestation,2013
8726,"oil, essential nes",,56348.0,deforestation,2014
8727,"oil, essential nes",,55916.0,deforestation,2015
8728,"oil, essential nes",,52655.0,deforestation,2016
8729,"oil, essential nes",,53794.0,deforestation,2017
8730,"oil, essential nes",,54501.0,deforestation,2018
8731,"oil, essential nes",,56149.0,deforestation,2019
8775,"oil, groundnut",,8717.0,deforestation,2004
8776,"oil, groundnut",,20524.0,deforestation,2005
8777,"oil, groundnut",,17829.0,deforestation,2006
8778,"oil, groundnut",,9152.0,deforestation,2007
8779,"oil, groundnut",,19468.0,deforestation,2008
8780,"oil, groundnut",,31056.0,deforestation,2009
8781,"oil, groundnut",,23516.0,deforestation,2010
8782,"oil, groundnut",,23485.0,deforestation,2011
8783,"oil, groundnut",,37948.0,deforestation,2012
8784,"oil, groundnut",,63250.0,deforestation,2013
8785,"oil, groundnut",,38389.0,deforestation,2014
8786,"oil, groundnut",,58729.0,deforestation,2015
8787,"oil, groundnut",,45398.0,deforestation,2016
8788,"oil, groundnut",,48683.0,deforestation,2017
8789,"oil, groundnut",,63430.0,deforestation,2018
8790,"oil, groundnut",,48676.0,deforestation,2019
8834,"oil, linseed",,22.0,deforestation,2004
8835,"oil, linseed",,13.0,deforestation,2005
8836,"oil, linseed",,10.0,deforestation,2006
8837,"oil, linseed",,521.0,deforestation,2007
8838,"oil, linseed",,13.0,deforestation,2008
8839,"oil, linseed",,4.0,deforestation,2009
8840,"oil, linseed",,2.0,deforestation,2010
8841,"oil, linseed",,3.0,deforestation,2011
8842,"oil, linseed",,5.0,deforestation,2012
8843,"oil, linseed",,5.0,deforestation,2013
8844,"oil, linseed",,3.0,deforestation,2014
8845,"oil, linseed",,6.0,deforestation,2015
8846,"oil, linseed",,46.0,deforestation,2016
8847,"oil, linseed",,6.0,deforestation,2017
8848,"oil, linseed",,4.0,deforestation,2018
8849,"oil, linseed",,6.0,deforestation,2019
8893,"oil, maize",,36550.0,deforestation,2004
8894,"oil, maize",,41221.0,deforestation,2005
8895,"oil, maize",,35589.0,deforestation,2006
8896,"oil, maize",,32997.0,deforestation,2007
8897,"oil, maize",,25891.0,deforestation,2008
8898,"oil, maize",,37666.0,deforestation,2009
8899,"oil, maize",,32199.0,deforestation,2010
8900,"oil, maize",,34435.0,deforestation,2011
8901,"oil, maize",,35525.0,deforestation,2012
8902,"oil, maize",,25965.0,deforestation,2013
8903,"oil, maize",,1937.0,deforestation,2014
8904,"oil, maize",,21187.0,deforestation,2015
8905,"oil, maize",,34475.0,deforestation,2016
8906,"oil, maize",,34452.0,deforestation,2017
8907,"oil, maize",,20336.0,deforestation,2018
8908,"oil, maize",,16305.0,deforestation,2019
8952,"oil, olive",,73.0,deforestation,2004
8953,"oil, olive",,62.0,deforestation,2005
8954,"oil, olive",,88.0,deforestation,2006
8955,"oil, olive",,41.0,deforestation,2007
8956,"oil, olive",,54.0,deforestation,2008
8957,"oil, olive",,39.0,deforestation,2009
8958,"oil, olive",,23.0,deforestation,2010
8959,"oil, olive",,34.0,deforestation,2011
8960,"oil, olive",,33.0,deforestation,2012
8961,"oil, olive",,39.0,deforestation,2013
8962,"oil, olive",,48.0,deforestation,2014
8963,"oil, olive",,195.0,deforestation,2015
8964,"oil, olive",,233.0,deforestation,2016
8965,"oil, olive",,36.0,deforestation,2017
8966,"oil, olive",,16.0,deforestation,2018
8967,"oil, olive",,71.0,deforestation,2019
9011,"oil, palm",,13838.0,deforestation,2004
9012,"oil, palm",,44991.0,deforestation,2005
9013,"oil, palm",,24924.0,deforestation,2006
9014,"oil, palm",,2822.0,deforestation,2007
9015,"oil, palm",,9380.0,deforestation,2008
9016,"oil, palm",,24933.0,deforestation,2009
9017,"oil, palm",,17443.0,deforestation,2010
9018,"oil, palm",,52237.0,deforestation,2011
9019,"oil, palm",,69526.0,deforestation,2012
9020,"oil, palm",,82806.0,deforestation,2013
9021,"oil, palm",,108181.0,deforestation,2014
9022,"oil, palm",,139258.0,deforestation,2015
9023,"oil, palm",,47319.0,deforestation,2016
9024,"oil, palm",,92544.0,deforestation,2017
9025,"oil, palm",,31319.0,deforestation,2018
9026,"oil, palm",,17384.0,deforestation,2019
9070,"oil, rapeseed",,419.0,deforestation,2004
9071,"oil, rapeseed",,3868.0,deforestation,2005
9072,"oil, rapeseed",,331.0,deforestation,2006
9073,"oil, rapeseed",,522.0,deforestation,2007
9074,"oil, rapeseed",,2202.0,deforestation,2008
9075,"oil, rapeseed",,1061.0,deforestation,2009
9076,"oil, rapeseed",,1169.0,deforestation,2010
9077,"oil, rapeseed",,608.0,deforestation,2011
9078,"oil, rapeseed",,535.0,deforestation,2012
9079,"oil, rapeseed",,391.0,deforestation,2013
9080,"oil, rapeseed",,397.0,deforestation,2014
9081,"oil, rapeseed",,415.0,deforestation,2015
9082,"oil, rapeseed",,443.0,deforestation,2016
9083,"oil, rapeseed",,381.0,deforestation,2017
9084,"oil, rapeseed",,405.0,deforestation,2018
9085,"oil, rapeseed",,346.0,deforestation,2019
9129,"oil, sesame",,0.0,deforestation,2004
9130,"oil, sesame",,0.0,deforestation,2005
9131,"oil, sesame",,1.0,deforestation,2006
9132,"oil, sesame",,4.0,deforestation,2007
9133,"oil, sesame",,1.0,deforestation,2008
9134,"oil, sesame",,1.0,deforestation,2009
9135,"oil, sesame",,0.0,deforestation,2010
9136,"oil, sesame",,8.0,deforestation,2011
9137,"oil, sesame",,7.0,deforestation,2012
9138,"oil, sesame",,0.0,deforestation,2013
9139,"oil, sesame",,2.0,deforestation,2014
9140,"oil, sesame",,5.0,deforestation,2015
9141,"oil, sesame",,22.0,deforestation,2016
9142,"oil, sesame",,38.0,deforestation,2017
9143,"oil, sesame",,22.0,deforestation,2018
9144,"oil, sesame",,21.0,deforestation,2019
9188,"oil, soybean",,2517244.0,deforestation,2004
9189,"oil, soybean",,2697054.0,deforestation,2005
9190,"oil, soybean",,2419378.0,deforestation,2006
9191,"oil, soybean",,2342541.0,deforestation,2007
9192,"oil, soybean",,2315837.0,deforestation,2008
9193,"oil, soybean",,1593649.0,deforestation,2009
9194,"oil, soybean",,1559776.0,deforestation,2010
9195,"oil, soybean",,1741413.0,deforestation,2011
9196,"oil, soybean",,1757144.0,deforestation,2012
9197,"oil, soybean",,1362467.0,deforestation,2013
9198,"oil, soybean",,1305097.0,deforestation,2014
9199,"oil, soybean",,1669949.0,deforestation,2015
9200,"oil, soybean",,1254185.0,deforestation,2016
9201,"oil, soybean",,1342511.0,deforestation,2017
9202,"oil, soybean",,1414683.0,deforestation,2018
9203,"oil, soybean",,1041966.0,deforestation,2019
9247,"oil, vegetable origin nes",,85.0,deforestation,2004
9248,"oil, vegetable origin nes",,923.0,deforestation,2005
9249,"oil, vegetable origin nes",,2689.0,deforestation,2006
9250,"oil, vegetable origin nes",,4446.0,deforestation,2007
9251,"oil, vegetable origin nes",,1891.0,deforestation,2008
9252,"oil, vegetable origin nes",,284.0,deforestation,2009
9253,"oil, vegetable origin nes",,4788.0,deforestation,2010
9254,"oil, vegetable origin nes",,11287.0,deforestation,2011
9255,"oil, vegetable origin nes",,8516.0,deforestation,2012
9256,"oil, vegetable origin nes",,6847.0,deforestation,2013
9257,"oil, vegetable origin nes",,5908.0,deforestation,2014
9258,"oil, vegetable origin nes",,18820.0,deforestation,2015
9259,"oil, vegetable origin nes",,16627.0,deforestation,2016
9260,"oil, vegetable origin nes",,17613.0,deforestation,2017
9261,"oil, vegetable origin nes",,18854.0,deforestation,2018
9262,"oil, vegetable origin nes",,19328.0,deforestation,2019
9306,"oils, fats of animal nes",,3.0,deforestation,2004
9307,"oils, fats of animal nes",,45.0,deforestation,2005
9308,"oils, fats of animal nes",,45.0,deforestation,2006
9309,"oils, fats of animal nes",,48.0,deforestation,2007
9310,"oils, fats of animal nes",,23.0,deforestation,2008
9311,"oils, fats of animal nes",,38.0,deforestation,2009
9312,"oils, fats of animal nes",,12.0,deforestation,2010
9313,"oils, fats of animal nes",,14.0,deforestation,2011
9314,"oils, fats of animal nes",,0.0,deforestation,2012
9315,"oils, fats of animal nes",,0.0,deforestation,2013
9316,"oils, fats of animal nes",,1.0,deforestation,2014
9317,"oils, fats of animal nes",,19.0,deforestation,2015
9318,"oils, fats of animal nes",,4.0,deforestation,2016
9319,"oils, fats of animal nes",,3.0,deforestation,2017
9320,"oils, fats of animal nes",,3.0,deforestation,2018
9321,"oils, fats of animal nes",,10.0,deforestation,2019
9365,oilseeds,,19354530.0,deforestation,2004
9366,oilseeds,,22454965.0,deforestation,2005
9367,oilseeds,,24960197.0,deforestation,2006
9368,oilseeds,,23747081.0,deforestation,2007
9369,oilseeds,,24514338.0,deforestation,2008
9370,oilseeds,,28638072.0,deforestation,2009
9371,oilseeds,,29077648.0,deforestation,2010
9372,oilseeds,,33025074.0,deforestation,2011
9373,oilseeds,,32472495.0,deforestation,2012
9374,oilseeds,,42797141.0,deforestation,2013
9375,oilseeds,,45764646.0,deforestation,2014
9376,oilseeds,,54417717.0,deforestation,2015
9377,oilseeds,,51683414.0,deforestation,2016
9378,oilseeds,,68173830.0,deforestation,2017
9379,oilseeds,,83633598.0,deforestation,2018
9380,oilseeds,,74146933.0,deforestation,2019
9424,olives,,0.0,deforestation,2004
9425,olives,,0.0,deforestation,2005
9426,olives,,0.0,deforestation,2006
9427,olives,,0.0,deforestation,2007
9428,olives,,0.0,deforestation,2008
9429,olives,,0.0,deforestation,2009
9430,olives,,0.0,deforestation,2010
9431,olives,,0.0,deforestation,2011
9432,olives,,0.0,deforestation,2012
9433,olives,,0.0,deforestation,2013
9434,olives,,0.0,deforestation,2014
9435,olives,,0.0,deforestation,2015
9436,olives,,0.0,deforestation,2016
9437,olives,,0.0,deforestation,2017
9438,olives,,0.0,deforestation,2018
9439,olives,,1.0,deforestation,2019
9483,olives preserved,,146.0,deforestation,2004
9484,olives preserved,,146.0,deforestation,2005
9485,olives preserved,,156.0,deforestation,2006
9486,olives preserved,,173.0,deforestation,2007
9487,olives preserved,,227.0,deforestation,2008
9488,olives preserved,,191.0,deforestation,2009
9489,olives preserved,,212.0,deforestation,2010
9490,olives preserved,,214.0,deforestation,2011
9491,olives preserved,,229.0,deforestation,2012
9492,olives preserved,,266.0,deforestation,2013
9493,olives preserved,,268.0,deforestation,2014
9494,olives preserved,,262.0,deforestation,2015
9495,olives preserved,,262.0,deforestation,2016
9496,olives preserved,,267.0,deforestation,2017
9497,olives preserved,,285.0,deforestation,2018
9498,olives preserved,,190.0,deforestation,2019
9542,"onions, dry",,0.0,deforestation,2004
9543,"onions, dry",,0.0,deforestation,2005
9544,"onions, dry",,0.0,deforestation,2006
9545,"onions, dry",,0.0,deforestation,2007
9546,"onions, dry",,0.0,deforestation,2008
9547,"onions, dry",,0.0,deforestation,2009
9548,"onions, dry",,0.0,deforestation,2010
9549,"onions, dry",,0.0,deforestation,2011
9550,"onions, dry",,0.0,deforestation,2012
9551,"onions, dry",,0.0,deforestation,2013
9552,"onions, dry",,0.0,deforestation,2014
9553,"onions, dry",,0.0,deforestation,2015
9554,"onions, dry",,0.0,deforestation,2016
9555,"onions, dry",,0.0,deforestation,2017
9556,"onions, dry",,0.0,deforestation,2018
9557,"onions, dry",,0.0,deforestation,2019
9601,"onions, shallots, green",,3240.0,deforestation,2004
9602,"onions, shallots, green",,1186.0,deforestation,2005
9603,"onions, shallots, green",,1008.0,deforestation,2006
9604,"onions, shallots, green",,37681.0,deforestation,2007
9605,"onions, shallots, green",,6032.0,deforestation,2008
9606,"onions, shallots, green",,374.0,deforestation,2009
9607,"onions, shallots, green",,1212.0,deforestation,2010
9608,"onions, shallots, green",,14079.0,deforestation,2011
9609,"onions, shallots, green",,278.0,deforestation,2012
9610,"onions, shallots, green",,3604.0,deforestation,2013
9611,"onions, shallots, green",,1020.0,deforestation,2014
9612,"onions, shallots, green",,4856.0,deforestation,2015
9613,"onions, shallots, green",,21817.0,deforestation,2016
9614,"onions, shallots, green",,12279.0,deforestation,2017
9615,"onions, shallots, green",,21787.0,deforestation,2018
9616,"onions, shallots, green",,11011.0,deforestation,2019
9660,orange,,1584057.0,deforestation,2004
9661,orange,,1777599.0,deforestation,2005
9662,orange,,1772042.0,deforestation,2006
9663,orange,,2066205.0,deforestation,2007
9664,orange,,2053915.0,deforestation,2008
9665,orange,,2069188.0,deforestation,2009
9666,orange,,1977637.0,deforestation,2010
9667,orange,,2006504.0,deforestation,2011
9668,orange,,1895038.0,deforestation,2012
9669,orange,,2120409.0,deforestation,2013
9670,orange,,1928234.0,deforestation,2014
9671,orange,,2007854.0,deforestation,2015
9672,orange,,2314679.0,deforestation,2016
9673,orange,,2149737.0,deforestation,2017
9674,orange,,2461490.0,deforestation,2018
9675,orange,,2250600.0,deforestation,2019
9719,oranges,,90119.0,deforestation,2004
9720,oranges,,30652.0,deforestation,2005
9721,oranges,,50139.0,deforestation,2006
9722,oranges,,49749.0,deforestation,2007
9723,oranges,,38257.0,deforestation,2008
9724,oranges,,26185.0,deforestation,2009
9725,oranges,,37819.0,deforestation,2010
9726,oranges,,33311.0,deforestation,2011
9727,oranges,,22447.0,deforestation,2012
9728,oranges,,23208.0,deforestation,2013
9729,oranges,,20111.0,deforestation,2014
9730,oranges,,23520.0,deforestation,2015
9731,oranges,,31086.0,deforestation,2016
9732,oranges,,32298.0,deforestation,2017
9733,oranges,,26068.0,deforestation,2018
9734,oranges,,2908.0,deforestation,2019
9778,other food,,23018507.0,deforestation,2004
9779,other food,,26047971.0,deforestation,2005
9780,other food,,28959366.0,deforestation,2006
9781,other food,,27946919.0,deforestation,2007
9782,other food,,28768246.0,deforestation,2008
9783,other food,,32897595.0,deforestation,2009
9784,other food,,33990574.0,deforestation,2010
9785,other food,,37416682.0,deforestation,2011
9786,other food,,36272460.0,deforestation,2012
9787,other food,,47021625.0,deforestation,2013
9788,other food,,50772282.0,deforestation,2014
9789,other food,,59309783.0,deforestation,2015
9790,other food,,56243582.0,deforestation,2016
9791,other food,,72434109.0,deforestation,2017
9792,other food,,88416125.0,deforestation,2018
9793,other food,,79764559.0,deforestation,2019
9837,other meat,,24270.0,deforestation,2004
9838,other meat,,24799.0,deforestation,2005
9839,other meat,,29064.0,deforestation,2006
9840,other meat,,146060.0,deforestation,2007
9841,other meat,,224167.0,deforestation,2008
9842,other meat,,208888.0,deforestation,2009
9843,other meat,,197048.0,deforestation,2010
9844,other meat,,198186.0,deforestation,2011
9845,other meat,,182174.0,deforestation,2012
9846,other meat,,182779.0,deforestation,2013
9847,other meat,,193661.0,deforestation,2014
9848,other meat,,184964.0,deforestation,2015
9849,other meat,,187639.0,deforestation,2016
9850,other meat,,149260.0,deforestation,2017
9851,other meat,,104694.0,deforestation,2018
9852,other meat,,134653.0,deforestation,2019
9896,palm,,0.0,deforestation,2004
9897,palm,,0.0,deforestation,2005
9898,palm,,0.0,deforestation,2006
9899,palm,,0.0,deforestation,2007
9900,palm,,0.0,deforestation,2008
9901,palm,,0.0,deforestation,2009
9902,palm,,0.0,deforestation,2010
9903,palm,,0.0,deforestation,2011
9904,palm,,0.0,deforestation,2012
9905,palm,,0.0,deforestation,2013
9906,palm,,0.0,deforestation,2014
9907,palm,,0.0,deforestation,2015
9908,palm,,5.0,deforestation,2016
9909,palm,,0.0,deforestation,2017
9910,palm,,0.0,deforestation,2018
9911,palm,,0.0,deforestation,2019
9955,papayas,,35930.0,deforestation,2004
9956,papayas,,38757.0,deforestation,2005
9957,papayas,,32475.0,deforestation,2006
9958,papayas,,32267.0,deforestation,2007
9959,papayas,,29968.0,deforestation,2008
9960,papayas,,27554.0,deforestation,2009
9961,papayas,,25562.0,deforestation,2010
9962,papayas,,28823.0,deforestation,2011
9963,papayas,,26131.0,deforestation,2012
9964,papayas,,28561.0,deforestation,2013
9965,papayas,,33688.0,deforestation,2014
9966,papayas,,39799.0,deforestation,2015
9967,papayas,,37939.0,deforestation,2016
9968,papayas,,39117.0,deforestation,2017
9969,papayas,,42671.0,deforestation,2018
9970,papayas,,44238.0,deforestation,2019
10014,pastry,,37571.0,deforestation,2004
10015,pastry,,36917.0,deforestation,2005
10016,pastry,,36929.0,deforestation,2006
10017,pastry,,33506.0,deforestation,2007
10018,pastry,,35845.0,deforestation,2008
10019,pastry,,32906.0,deforestation,2009
10020,pastry,,31827.0,deforestation,2010
10021,pastry,,31891.0,deforestation,2011
10022,pastry,,33638.0,deforestation,2012
10023,pastry,,36799.0,deforestation,2013
10024,pastry,,37768.0,deforestation,2014
10025,pastry,,30507.0,deforestation,2015
10026,pastry,,29049.0,deforestation,2016
10027,pastry,,33993.0,deforestation,2017
10028,pastry,,38952.0,deforestation,2018
10029,pastry,,45341.0,deforestation,2019
10073,peaches and nectarines,,0.0,deforestation,2004
10074,peaches and nectarines,,0.0,deforestation,2005
10075,peaches and nectarines,,0.0,deforestation,2006
10076,peaches and nectarines,,0.0,deforestation,2007
10077,peaches and nectarines,,0.0,deforestation,2008
10078,peaches and nectarines,,14.0,deforestation,2009
10079,peaches and nectarines,,0.0,deforestation,2010
10080,peaches and nectarines,,0.0,deforestation,2011
10081,peaches and nectarines,,0.0,deforestation,2012
10082,peaches and nectarines,,0.0,deforestation,2013
